CODE,DAY,MONTH,YEAR,VALUE,TYPE
FUNCEX12_XVFUMO2N12,1,8,2002,100.987,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2002,49.1371,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2002,82.3631,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2002,82.2098,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2002,51.433,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2003,27.3245,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2003,32.4507,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2003,40.9424,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2003,146.0528,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2003,129.8222,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2003,161.028,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2003,141.7596,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2003,112.7707,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2003,88.9866,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2003,68.3073,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2003,43.5838,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2003,66.074,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2004,25.3832,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2004,32.9034,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2004,52.7358,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2004,93.3437,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2004,147.4561,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2004,151.5196,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2004,170.252,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2004,198.7717,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2004,133.023,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2004,144.0005,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2004,113.0408,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2004,123.5881,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2005,81.1254,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2005,43.6875,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2005,60.6172,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2005,61.5712,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2005,158.131,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2005,247.5523,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2005,225.6341,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2005,213.2856,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2005,118.0048,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2005,82.5689,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2005,159.9032,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2005,215.9015,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2006,28.3778,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2006,54.994,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2006,63.1415,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2006,137.6872,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2006,178.1954,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2006,264.4112,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2006,246.1252,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2006,245.0963,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2006,189.6984,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2006,117.1277,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2006,77.7979,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2006,110.0785,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2007,65.8215,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2007,96.3998,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2007,102.3589,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2007,149.5876,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2007,242.0112,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2007,227.7709,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2007,285.5066,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2007,301.6554,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2007,206.9813,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2007,253.9097,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2007,139.4998,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2007,148.4675,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2008,128.3075,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2008,92.4585,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2008,134.5033,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2008,193.2221,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2008,226.7717,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2008,290.4105,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2008,283.2944,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2008,289.4061,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2008,336.0711,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2008,399.0888,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2008,189.8755,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2008,137.6814,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2009,128.7121,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2009,118.8295,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2009,158.5166,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2009,177.7888,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2009,329.0256,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2009,450.8104,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2009,326.4745,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2009,296.6306,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2009,343.1929,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2009,358.3236,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2009,153.5933,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2009,150.8855,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2010,104.4472,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2010,91.9148,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2010,119.3667,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2010,231.5263,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2010,286.4999,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2010,324.9487,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2010,328.6748,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2010,292.3688,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2010,313.5235,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2010,385.5388,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2010,141.8471,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2010,92.505,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2011,88.9471,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2011,121.6669,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2011,151.579,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2011,174.3384,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2011,251.2285,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2011,347.7384,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2011,316.3976,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2011,242.3233,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2011,460.0406,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2011,355.8711,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2011,206.2552,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2011,150.1001,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2012,130.698,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2012,212.4232,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2012,199.0782,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2012,155.8148,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2012,298.2554,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2012,307.3103,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2012,320.6111,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2012,348.8428,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2012,507.0836,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2012,397.6205,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2012,160.7899,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2012,150.8792,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2013,123.17,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2013,144.7248,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2013,141.9234,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2013,170.0216,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2013,332.4471,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2013,378.2252,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2013,376.3823,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2013,338.3236,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2013,428.5871,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2013,400.0819,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2013,254.9887,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2013,135.6922,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2014,103.3326,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2014,123.8166,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2014,87.5352,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2014,103.6021,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2014,165.0133,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2014,243.5148,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2014,262.5012,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2014,255.7097,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2014,488.4951,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2014,335.4632,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2014,146.0983,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2014,133.9185,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2015,133.0585,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2015,147.1189,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2015,162.1621,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2015,93.771,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2015,174.6323,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2015,217.7843,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2015,183.8042,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2015,184.3132,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2015,322.8604,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2015,279.7872,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2015,135.9778,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2015,112.549,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2016,68.2935,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2016,176.8679,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2016,147.873,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2016,96.4349,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2016,135.6953,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2016,184.6484,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2016,196.0655,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2016,238.9327,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2016,164.3141,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2016,267.745,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2016,230.7546,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2016,178.4949,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2017,74.1498,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2017,92.8959,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2017,73.3745,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2017,63.6374,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2017,124.3787,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2017,217.6111,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2017,209.4256,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2017,218.3397,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2017,194.9668,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2017,320.1281,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2017,258.204,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2017,207.9035,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2018,165.4891,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2018,153.3985,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2018,147.9577,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2018,112.2631,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2018,93.4923,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2018,167.9037,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2018,129.3303,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2018,167.7433,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2018,158.5465,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2018,247.41,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2018,184.5369,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2018,222.2177,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2019,157.2597,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2019,199.8782,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2019,190.9792,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2019,112.0029,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2019,171.6041,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2019,132.658,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2019,188.6033,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2019,184.3924,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2019,309.8246,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2019,226.4298,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2019,118.6656,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2019,118.7705,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2020,83.2111,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2020,139.3651,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2020,116.0523,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2020,79.7455,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2020,92.1068,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2020,129.2097,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2020,176.7648,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2020,147.0143,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2020,130.502,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2020,144.3874,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2020,168.2484,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2020,198.229,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,1,2021,143.5198,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,2,2021,135.5014,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,3,2021,130.4051,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,4,2021,79.9325,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,5,2021,85.8048,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,6,2021,126.2815,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,7,2021,120.7004,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,8,2021,98.6319,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,9,2021,75.143,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,10,2021,147.0215,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,11,2021,168.5474,VALUE (US$)
FUNCEX12_XVFUMO2N12,1,12,2021,124.7825,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2000,50.0898,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2000,81.0087,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2000,91.3516,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2000,73.4668,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2000,88.6218,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2000,84.7489,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2000,89.0007,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2000,94.6468,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2000,100.0605,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2000,108.0275,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2000,95.2864,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2000,113.8682,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2001,74.0417,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2001,83.8755,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2001,100.6199,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2001,104.8585,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2001,110.5224,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2001,87.6234,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2001,99.0821,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2001,105.7974,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2001,85.3103,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2001,104.1367,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2001,94.2743,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2001,96.3866,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2002,62.5883,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2002,62.3593,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2002,77.2574,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2002,79.8265,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2002,79.4863,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2002,78.0257,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2002,98.038,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2002,85.002,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2002,88.4626,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2002,95.0897,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2002,87.3887,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2002,102.1345,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2003,64.0865,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2003,88.2625,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2003,87.0348,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2003,105.0187,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2003,109.7393,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2003,105.0563,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2003,109.9982,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2003,109.0298,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2003,135.0652,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2003,136.6579,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2003,112.365,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2003,119.4888,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2004,96.2306,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2004,110.3452,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2004,140.3791,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2004,132.7458,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2004,142.9793,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2004,148.0835,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2004,146.3996,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2004,153.4661,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2004,164.8558,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2004,149.6542,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2004,139.3347,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2004,159.3974,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2005,140.2667,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2005,142.3779,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2005,189.4754,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2005,173.767,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2005,181.7864,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2005,194.6707,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2005,179.7215,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2005,210.8437,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2005,205.9757,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2005,184.1163,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2005,191.2201,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2005,223.322,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2006,174.3473,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2006,238.9106,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2006,239.0471,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2006,200.663,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2006,227.0325,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2006,217.1383,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2006,240.6432,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2006,255.7695,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2006,236.6215,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2006,311.6162,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2006,269.2291,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2006,253.7009,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2007,197.2179,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2007,219.6711,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2007,292.6757,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2007,268.5605,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2007,298.8714,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2007,265.5402,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2007,290.9299,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2007,318.881,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2007,296.5542,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2007,352.532,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2007,298.0204,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2007,308.4562,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2008,248.105,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2008,291.1799,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2008,347.3765,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2008,307.5572,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2008,327.6227,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2008,349.106,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2008,378.5937,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2008,343.5345,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2008,369.3079,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2008,330.3487,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2008,266.5455,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2008,349.7458,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2009,179.0668,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2009,206.5664,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,3,2009,291.9413,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,4,2009,250.1462,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,5,2009,262.7142,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,6,2009,258.7874,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,7,2009,247.8028,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,8,2009,252.995,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,9,2009,236.5783,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,10,2009,245.1679,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,11,2009,264.7966,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,12,2009,316.7767,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,1,2010,154.4102,VALUE (US$)
FUNCEX12_XVMAQELET2N12,1,2,2010,206.4201,VALUE (US$)
