CODE1,CODE2,CORRELATION,DELAY
ANP12_CALCO12,ELETRO12_CEERES12,0.905316950763144,11
FUNCEX12_MPAGP2N12,FUNCEX12_MVMNM2N12,0.9052808410530656,1
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9052754224958772,11
FUNCEX12_XVFARM2N12,BPAG12_SERR12,0.9052633480698392,-5
ABATE12_ABQUSU12,FUNCEX12_MQDIV2N12,0.9052564639313498,-9
FUNCEX12_MPAL2N12,FUNCEX12_MPPLAS2N12,0.905246502640635,-1
ANP12_CALCO12,ELETRO12_CEERES12,0.9052372176738568,6
ANP12_CDEPET12,FUNCEX12_MVDIV2N12,0.9052243713751263,1
FUNCEX12_MPEMM2N12,FUNCEX12_MPMETBAS2N12,0.905221861165745,-1
FUNCEX12_MDPT12,FUNCEX12_MVPLAS2N12,0.905219195792974,3
FUNCEX12_MPPLAS2N12,FUNCEX12_MPQUIM2N12,0.9052144171778496,-7
FUNCEX12_MDPT12,FUNCEX12_MPPLAS2N12,0.905213245925198,9
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPS12,0.905188143324258,-3
FUNCEX12_MQTEXT2N12,PAN12_MTV12,0.9051790325691844,1
FUNCEX12_MQTEXT2N12,BPAG12_BCM12,0.9051790325691844,1
FUNCEX12_MVMET2N12,BPAG12_SERR12,0.9051779739536572,4
FUNCEX12_MVMNM2N12,FUNCEX12_XPT12,0.905165933747259,-10
ANP12_CALCO12,ELETRO12_CEET12,0.9051575025298892,-8
ELETRO12_CEEOUT12,IFS12_BEEFB12,0.9051523090092246,5
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.905114959386194,8
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.9051087496789284,1
FUNCEX12_MPDIV2N12,FUNCEX12_MPTEXT2N12,0.9050849397242448,-1
FUNCEX12_MQMAQEQU2N12,FUNCEX12_XPT12,0.9050730295811936,-5
FUNCEX12_MPAL2N12,FUNCEX12_XPT12,0.9050601534929542,-7
FUNCEX12_MVDIV2N12,FUNCEX12_MVVEIC2N12,0.9050590249533728,-2
FUNCEX12_MPCAL2N12,IFS12_BEEFB12,0.905058555635615,2
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.9050307152696396,-4
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQEQU2N12,0.9050242545133214,-3
FUNCEX12_MVDIV2N12,BPAG12_BCM12,0.9050041062663218,-4
FUNCEX12_MVDIV2N12,PAN12_MTV12,0.9050041062663218,-4
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.9049872063852756,-11
FUNCEX12_MPCAL2N12,IFS12_BEEFB12,0.90497834730148,-5
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.9049654886000694,-5
FUNCEX12_MPAL2N12,BPAG12_SEROUTROSR12,0.9049610163292744,10
FUNCEX12_MPAL2N12,FUNCEX12_MVVEIC2N12,0.9049521670323888,-1
ELETRO12_CEEOUT12,FUNCEX12_XVPAP2N12,0.9049471519486058,-2
FUNCEX12_MPAGP2N12,FUNCEX12_MVVEIC2N12,0.904925344198421,3
FUNCEX12_MQDIV2N12,FUNCEX12_MVFARM2N12,0.9048982691967092,-4
FUNCEX12_MQMNM2N12,FUNCEX12_XPB12,0.9048977217233968,-7
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9048914195129844,-8
FUNCEX12_MQTEXT2N12,FUNCEX12_MVAL2N12,0.904881639209229,1
FUNCEX12_MVMET2N12,FUNCEX12_XPT12,0.9048748526561884,-8
FUNCEX12_MPCAL2N12,FUNCEX12_MVMOV2N12,0.9048582305564128,-3
FUNCEX12_MVMETBAS2N12,FUNCEX12_XPS12,0.9048240862199132,-2
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.904821954832598,-1
FUNCEX12_MVDIV2N12,BPAG12_SERR12,0.9048205475158376,-1
FUNCEX12_MDQT12,FUNCEX12_MQMNM2N12,0.9048182000659112,2
FUNCEX12_MVVEIC2N12,PAN12_MTV12,0.9048154658808444,3
FUNCEX12_MVVEIC2N12,BPAG12_BCM12,0.9048154658808444,3
ABATE12_ABQUSU12,FUNCEX12_MQDIV2N12,0.904813694966378,-12
FUNCEX12_XPM12,BPAG12_SEROUTROSR12,0.9048029137275794,5
ELETRO12_CEERES12,FUNCEX12_MPCAL2N12,0.9047859877969396,-12
FUNCEX12_MQMET2N12,FUNCEX12_MVMAQELET2N12,0.9047729540240116,-3
FUNCEX12_XQPAP2N12,IGP12_IPAI12,0.9047723018705572,-2
FUNCEX12_XPT12,FUNCEX12_XVQUIM2N12,0.9047709941413138,-4
FUNCEX12_MQPLAS2N12,BPAG12_SEROUTROSD12,0.9047627652725132,-3
IFS12_SOJAGP12,IFS12_SOJAOP12,0.9047579019247745,1
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9047194549050708,-9
FUNCEX12_MDQT12,FUNCEX12_MPAL2N12,0.9047120636439904,-3
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9047004127694916,11
FUNCEX12_MVTEXT2N12,PAN12_MTV12,0.904699714088979,-3
FUNCEX12_MVTEXT2N12,BPAG12_BCM12,0.904699714088979,-3
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9046944278256864,-8
FUNCEX12_MQMOV2N12,FUNCEX12_MVAL2N12,0.9046901679239734,-10
ELETRO12_CEEOUT12,IFS12_BEEFB12,0.9046877499792848,4
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVMET2N12,0.9046759593014234,-2
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9046511455451935,7
FUNCEX12_MPAL2N12,FUNCEX12_MQTEXT2N12,0.9046434048843264,-5
FUNCEX12_MQFARM2N12,IGP12_IGPOG12,0.9046415749065824,9
ABATE12_ABPESU12,FUNCEX12_MQDIV2N12,0.9046325006474912,3
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9046236880056852,-9
FUNCEX12_MPCAL2N12,IFS12_BEEFB12,0.9046172133303784,3
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.904616771220908,5
ANP12_CALCO12,ELETRO12_CEEOUT12,0.904611580338278,-4
FUNCEX12_XVFARM2N12,BPAG12_SERR12,0.9046066183957248,9
ELETRO12_CEET12,FUNCEX12_MQPES2N12,0.9045925882573496,-1
FUNCEX12_MPAL2N12,FUNCEX12_MPBEB2N12,0.9045691520683494,-1
ELETRO12_CEETT12,FUNCEX12_XQPAP2N12,0.9045579147734032,-10
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQELET2N12,0.904550623694187,1
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.9045458284789024,10
FUNCEX12_MVVEIC2N12,FUNCEX12_XPB12,0.904539629295401,-6
FUNCEX12_MPAL2N12,FUNCEX12_MPPLAS2N12,0.9045228384087268,4
BM12_DINGFN12,ELETRO12_CEEOUT12,0.9045181149768874,4
FUNCEX12_MPCAL2N12,BPAG12_SEROUTROSD12,0.9044997141747224,6
FUNCEX12_MDQT12,FUNCEX12_XPM12,0.9044825209235487,1
FUNCEX12_MQPLAS2N12,BPAG12_SERR12,0.9044779856007944,3
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9044749222864484,12
FUNCEX12_MPAGP2N12,FUNCEX12_MPBEB2N12,0.9044745376345296,11
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.9044712894038348,4
BM12_DINGFN12,BM12_DTGFN12,0.904466672830871,-4
FUNCEX12_MVVEIC2N12,BPAG12_SERTRANSD12,0.9044511369722112,2
FUNCEX12_MVQUIM2N12,FUNCEX12_XVAL2N12,0.9044400261938956,-1
FUNCEX12_XPM12,FUNCEX12_XVQUIM2N12,0.9043963176505287,-12
FUNCEX12_MQPLAS2N12,BPAG12_SEROUTROSD12,0.904390750578514,4
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.904367135363064,-3
FUNCEX12_MVPLAS2N12,FUNCEX12_XPB12,0.9043576409583544,-6
ELETRO12_CEETCOM12,IGP12_IPAA12,0.904345009962748,5
FUNCEX12_MDPT12,BPAG12_BCM12,0.9043129990654818,2
FUNCEX12_MDPT12,PAN12_MTV12,0.9043129990654818,2
FUNCEX12_MPCAL2N12,FUNCEX12_MVMOV2N12,0.904310050725442,-12
FUNCEX12_MVAL2N12,FUNCEX12_MVPLAS2N12,0.9042938225843308,6
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MVVEIC2N12,0.9042855389718508,-3
FUNCEX12_MPCAL2N12,FUNCEX12_MVDIV2N12,0.9042783384590358,1
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPM12,0.9042549563816152,-3
ELETRO12_CEET12,IFS12_BEEFB12,0.9042535939013856,-3
ABATE12_ABQUSU12,ELETRO12_CEET12,0.904241961876497,-10
FUNCEX12_MDPT12,FUNCEX12_MPPAP2N12,0.904240826792018,2
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MVPLAS2N12,0.9042322826248788,-2
FUNCEX12_MVDIV2N12,FUNCEX12_XVFARM2N12,0.9042322416575838,1
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVMET2N12,0.9042198519424244,1
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVMNM2N12,0.9042058404380732,4
FUNCEX12_MVDIV2N12,FUNCEX12_XVFARM2N12,0.9042057081222424,-4
FUNCEX12_MPAL2N12,BPAG12_SEROUTROSR12,0.9042040669541856,11
ANP12_CDEPET12,FUNCEX12_MVAL2N12,0.9042010666739054,3
ELETRO12_CEETIND12,IGP12_IPAA12,0.9041705936226626,6
FUNCEX12_MPCAL2N12,IFS12_BEEFB12,0.904151902018925,-12
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.9041488407570408,9
ANP12_CDEPET12,FUNCEX12_MQMOV2N12,0.9041471517941744,-1
FUNCEX12_MQFARM2N12,IGP12_IPAI12,0.9041445170795344,6
FUNCEX12_MPAL2N12,FUNCEX12_XVAL2N12,0.904143929520132,-5
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9041377432732414,-8
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9041176737173384,-12
ABATE12_ABPESU12,IGP12_IPAA12,0.9041054537605652,6
ELETRO12_CEET12,FUNCEX12_MQPLAS2N12,0.904093816063906,4
FUNCEX12_MDQT12,FUNCEX12_XPM12,0.9040934057793848,2
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.904084704821674,3
FUNCEX12_MVMOV2N12,FUNCEX12_XQFARM2N12,0.9040846386184084,-2
FUNCEX12_MQMET2N12,BPAG12_SEROUTROSD12,0.9040824674181556,-1
FUNCEX12_MVPLAS2N12,FUNCEX12_XPS12,0.9040529949932052,-4
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.904039898530516,9
FUNCEX12_MVMET2N12,FUNCEX12_XPB12,0.904037529755187,-7
FUNCEX12_MPAGP2N12,PAN12_MTV12,0.904034879872521,4
FUNCEX12_MPAGP2N12,BPAG12_BCM12,0.904034879872521,4
FUNCEX12_MVAL2N12,FUNCEX12_MVPLAS2N12,0.9040029634653294,-5
ELETRO12_CEET12,FUNCEX12_MQPLAS2N12,0.9040002128801654,5
FUNCEX12_MVMET2N12,FUNCEX12_XPB12,0.9039952191584132,2
FUNCEX12_MPAL2N12,FUNCEX12_MQPLAS2N12,0.903979761471452,-4
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9039671111894078,-7
FUNCEX12_MPCAL2N12,IFS12_BEEFB12,0.9039513391406916,-3
FUNCEX12_MVMNM2N12,FUNCEX12_XPB12,0.903937880897406,3
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.9039283245294204,-3
ELETRO12_CEETCOM12,FUNCEX12_XQPAP2N12,0.9039248688526156,11
ELETRO12_CEERES12,FUNCEX12_XQPAP2N12,0.9039165178660088,-4
FUNCEX12_MPAL2N12,FUNCEX12_XVAL2N12,0.9039100570160764,1
FUNCEX12_MPAGP2N12,FUNCEX12_MPAL2N12,0.9038928232833272,8
ELETRO12_CEET12,IFS12_BEEFB12,0.9038918460658651,4
FUNCEX12_MVDIV2N12,FUNCEX12_XVAL2N12,0.9038629518498524,-1
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVVEIC2N12,0.9038545345236084,-1
FUNCEX12_MQMNM2N12,FUNCEX12_XPT12,0.9038538841113872,-6
FUNCEX12_MVMET2N12,FUNCEX12_XPM12,0.903849106164716,-8
FUNCEX12_MVAL2N12,BPAG12_SEROUTROSD12,0.9038478902702372,3
FUNCEX12_MPPAP2N12,FUNCEX12_MPQUIM2N12,0.903819247799446,-2
FUNCEX12_MPPLAS2N12,FUNCEX12_XPB12,0.903804510730703,1
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9037871646844589,12
FUNCEX12_MQPLAS2N12,FUNCEX12_MVAL2N12,0.903773550039362,4
FUNCEX12_MPAGP2N12,FUNCEX12_MVMNM2N12,0.9037699317314882,5
ELETRO12_CEEOUT12,FUNCEX12_XVPAP2N12,0.9037688124454532,-11
ANP12_CALCO12,ELETRO12_CEEOUT12,0.9037586440228402,-7
FUNCEX12_MVMET2N12,FUNCEX12_MVTEXT2N12,0.9037487152989468,-6
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.90374447915488,6
FUNCEX12_MPAGP2N12,FUNCEX12_MVMET2N12,0.9037312561510265,6
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVMET2N12,0.903730805219733,5
FUNCEX12_MDPT12,PAN12_MTV12,0.9037224869457848,-3
FUNCEX12_MDPT12,BPAG12_BCM12,0.9037224869457848,-3
FUNCEX12_MPAL2N12,PAN12_XTV12,0.9037197341516422,-5
FUNCEX12_MPAL2N12,BPAG12_BCX12,0.9037197341516422,-5
FUNCEX12_MVMET2N12,BPAG12_SERTRANSD12,0.9036976579752166,-5
FUNCEX12_MVVEIC2N12,PAN12_MTV12,0.903695714167975,-2
FUNCEX12_MVVEIC2N12,BPAG12_BCM12,0.903695714167975,-2
FUNCEX12_MVDIV2N12,FUNCEX12_MVTEXT2N12,0.9036756626869225,-11
FUNCEX12_MQPES2N12,FUNCEX12_MVPES2N12,0.9036741021436804,-6
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9036685308168422,11
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9036327680095424,-11
ABATE12_ABQUSU12,FUNCEX12_XQFARM2N12,0.9036297064799086,9
FUNCEX12_MQFARM2N12,IGP12_IPAA12,0.9036148076752007,4
ELETRO12_CEEOUT12,BPAG12_SEROUTROSD12,0.9036095574596712,-2
FUNCEX12_MVDIV2N12,FUNCEX12_XQFARM2N12,0.9036053281332976,-3
FUNCEX12_MQDIV2N12,BPAG12_SEROUTROSD12,0.9035935810656506,-8
FUNCEX12_XVAL2N12,FUNCEX12_XVFARM2N12,0.9035935043489172,10
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.9035760388027464,7
ELETRO12_CEET12,FUNCEX12_MVMOV2N12,0.9035695321367184,3
FUNCEX12_MVDIV2N12,FUNCEX12_MVMNM2N12,0.9035636408754392,2
FUNCEX12_MVDIV2N12,BPAG12_SEROUTROSD12,0.9035559906962992,-7
FUNCEX12_MPAL2N12,FUNCEX12_MVMET2N12,0.903549236007022,-5
FUNCEX12_MQMET2N12,FUNCEX12_MVAL2N12,0.9035491098962664,-1
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQELET2N12,0.9035353808787364,-3
FUNCEX12_XPB12,FUNCEX12_XVEMM2N12,0.9035219370375438,-1
FUNCEX12_MVTEXT2N12,FUNCEX12_XPS12,0.90349183316912,-4
ELETRO12_CEET12,BPAG12_SEROUTROSD12,0.9034895123457538,-5
FUNCEX12_MPAGP2N12,IFS12_SOJAGP12,0.9034857306105238,-5
FUNCEX12_MDQT12,BPAG12_BCX12,0.9034718738259564,-3
FUNCEX12_MDQT12,PAN12_XTV12,0.9034718738259564,-3
ELETRO12_CEET12,FUNCEX12_MVMOV2N12,0.9034693755236548,4
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPS12,0.9034668106900404,-7
FUNCEX12_MQDIV2N12,FUNCEX12_MQMOV2N12,0.9034634372105552,2
FUNCEX12_MPMETBAS2N12,FUNCEX12_XVQUIM2N12,0.9034568207302912,-1
FUNCEX12_XPB12,IFS12_MAIZE12,0.9034554286767992,-4
FUNCEX12_MQPLAS2N12,BPAG12_BCX12,0.9034504181914034,-2
FUNCEX12_MQPLAS2N12,PAN12_XTV12,0.9034504181914034,-2
FUNCEX12_MPAL2N12,FUNCEX12_MVAL2N12,0.9034171837098666,-3
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.9034043171102242,-1
FUNCEX12_XPB12,FUNCEX12_XPM12,0.9033938526151296,-4
FUNCEX12_MVPLAS2N12,BPAG12_SERR12,0.903381252721739,-2
ELETRO12_CEERES12,FUNCEX12_MVPES2N12,0.903377930305196,-10
ABATE12_ABPESU12,FUNCEX12_XQB12,0.903374055516374,-1
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.903371479739142,11
FUNCEX12_MPAL2N12,FUNCEX12_MVMAQINF2N12,0.9033708461633448,-5
FUNCEX12_MDPT12,FUNCEX12_MVTEXT2N12,0.9033532032749764,-2
FUNCEX12_MVAL2N12,FUNCEX12_MVMOV2N12,0.9033478404418276,-3
FUNCEX12_MVDIV2N12,FUNCEX12_MVQUIM2N12,0.9033465299390312,-12
ANP12_CALCO12,ELETRO12_CEERES12,0.9033407082716588,-9
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.9033396412075348,-12
FUNCEX12_MVDIV2N12,FUNCEX12_MVQUIM2N12,0.9033393318866988,-2
FUNCEX12_XPB12,BPAG12_SERTRANSD12,0.9033238038289588,5
FUNCEX12_MQDIV2N12,BPAG12_SEROUTROSD12,0.9033216823430268,-9
FUNCEX12_MPMETBAS2N12,FUNCEX12_XVPLAS2N12,0.9033202235341372,4
FUNCEX12_MPMAD2N12,FUNCEX12_MQDIV2N12,0.9033112982482848,12
FUNCEX12_MPAL2N12,FUNCEX12_MVMET2N12,0.9032954221141586,7
FUNCEX12_MQPLAS2N12,FUNCEX12_MVMAQELET2N12,0.9032939209961828,2
ELETRO12_CEET12,FUNCEX12_MQPLAS2N12,0.9032930966708648,-6
FUNCEX12_MVDIV2N12,FUNCEX12_MVTEXT2N12,0.9032912246722884,-10
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVMAQINF2N12,0.9032904924512704,-1
FUNCEX12_MVDIV2N12,FUNCEX12_MVVEIC2N12,0.9032851000109374,-3
FUNCEX12_MQMNM2N12,FUNCEX12_MVVEIC2N12,0.9032701205810744,2
FUNCEX12_MVDIV2N12,BPAG12_SERTRANSD12,0.9032678942769732,-2
ELETRO12_CEEOUT12,FUNCEX12_XVPAP2N12,0.9032399367230752,-1
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.90322337099591,1
FUNCEX12_MVDIV2N12,PAN12_MTV12,0.903222192575404,-10
FUNCEX12_MVDIV2N12,BPAG12_BCM12,0.903222192575404,-10
ELETRO12_CEEIND12,FUNCEX12_XPS12,0.9032175700920896,4
FUNCEX12_MDQT12,FUNCEX12_XPM12,0.9032117774096152,-1
FUNCEX12_MVDIV2N12,FUNCEX12_MVMAQELET2N12,0.9032031362884496,-1
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MVMNM2N12,0.9032002831132891,-3
FUNCEX12_MVPLAS2N12,FUNCEX12_XPB12,0.9032001584012748,3
FUNCEX12_MVPLAS2N12,BPAG12_SERR12,0.9031815942363014,6
FUNCEX12_MVDIV2N12,FUNCEX12_XPM12,0.9031537276629484,1
FUNCEX12_MPAL2N12,FUNCEX12_XVQUIM2N12,0.9031528573816188,-9
FUNCEX12_MDPT12,FUNCEX12_XVQUIM2N12,0.9031465060851346,-10
FUNCEX12_MPMAD2N12,FUNCEX12_XVPAP2N12,0.9031378861239971,6
FUNCEX12_MDPT12,FUNCEX12_MVTEXT2N12,0.9031352515263228,1
FUNCEX12_MQMAQEQU2N12,FUNCEX12_XPM12,0.903128306917702,-1
FUNCEX12_MDPT12,FUNCEX12_XVFARM2N12,0.9031248946832198,10
FUNCEX12_MVMETBAS2N12,FUNCEX12_XPT12,0.903068933241939,5
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9030660926152296,-12
FUNCEX12_MDPT12,BPAG12_SERR12,0.9030594155339172,5
FUNCEX12_MVAL2N12,BPAG12_SEROUTROSD12,0.9030562041938556,11
FUNCEX12_MPMAD2N12,FUNCEX12_XVPAP2N12,0.9030544253014912,3
ELETRO12_CEERES12,FUNCEX12_MPMAD2N12,0.9030513084189083,7
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.9030448192387064,-6
ELETRO12_CEEOUT12,FUNCEX12_XVPAP2N12,0.9030425894608602,2
FUNCEX12_MQMNM2N12,FUNCEX12_MVTEXT2N12,0.903028387389022,-2
FUNCEX12_MPMAD2N12,FUNCEX12_XQFARM2N12,0.903016143191972,11
ELETRO12_CEET12,IFS12_BEEFB12,0.9030090682864308,1
FUNCEX12_MPAL2N12,FUNCEX12_MVTEXT2N12,0.9029962273962714,-6
FUNCEX12_MPAL2N12,FUNCEX12_MPPLAS2N12,0.9029939646684824,-2
ELETRO12_CEET12,FUNCEX12_MVMOV2N12,0.902992715878446,6
ELETRO12_CEETCOM12,FUNCEX12_XQPAP2N12,0.9029877175720156,1
FUNCEX12_MVAL2N12,BPAG12_SERR12,0.9029818039187816,-12
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.9029814996082433,4
FUNCEX12_MPAL2N12,FUNCEX12_MQTEXT2N12,0.9029803279226796,2
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MVPLAS2N12,0.9029751913997204,2
FUNCEX12_MVTEXT2N12,FUNCEX12_XPS12,0.9029733543577424,2
FUNCEX12_MVMAQEQU2N12,FUNCEX12_MVMET2N12,0.9029720456130712,-3
FUNCEX12_MVDIV2N12,FUNCEX12_MVMNM2N12,0.902952438799534,-4
FUNCEX12_XQPAP2N12,IGP12_IPAI12,0.9029286248749294,-1
FUNCEX12_MQFARM2N12,IGP12_IGPF12,0.9029269131640832,-10
FUNCEX12_MVDIV2N12,BPAG12_SERR12,0.9029019477041008,-3
FUNCEX12_MPAL2N12,FUNCEX12_XVPLAS2N12,0.9028737472638702,-9
FUNCEX12_MDQT12,FUNCEX12_MVDIV2N12,0.9028632613518262,11
ABATE12_ABQUSU12,FUNCEX12_MQPES2N12,0.902862536305186,-2
FUNCEX12_MPEMM2N12,FUNCEX12_MPMETBAS2N12,0.9028494154663582,7
FUNCEX12_MVDIV2N12,FUNCEX12_MVQUIM2N12,0.902841472205872,-1
ELETRO12_CEETT12,IGP12_IPAA12,0.9028239540487366,6
FUNCEX12_MPQUIM2N12,FUNCEX12_MVMAQEQU2N12,0.902819725473208,-1
FUNCEX12_MPAL2N12,FUNCEX12_MPBEB2N12,0.902796897570158,9
ELETRO12_CEETCOM12,FUNCEX12_XQPAP2N12,0.9027910044599295,-5
FUNCEX12_MVTEXT2N12,FUNCEX12_XPT12,0.9027904041467664,4
ELETRO12_CEEIND12,FUNCEX12_MPMETBAS2N12,0.9027879738884248,7
FUNCEX12_MVMAQINF2N12,FUNCEX12_MVTEXT2N12,0.9027837872409268,3
FUNCEX12_MPAL2N12,FUNCEX12_XVFARM2N12,0.9027626388336828,-6
FUNCEX12_MVDIV2N12,FUNCEX12_MVVEIC2N12,0.9027602967687308,-1
ANP12_CDEPET12,BPAG12_SEROUTROSD12,0.9027378574854557,-3
FUNCEX12_MPQUIM2N12,FUNCEX12_XVQUIM2N12,0.902736198928764,-5
FUNCEX12_MQMAQELET2N12,FUNCEX12_MQPLAS2N12,0.9027288686238588,2
ELETRO12_CEET12,BPAG12_SEROUTROSD12,0.902723542920784,7
ELETRO12_CEET12,FUNCEX12_MQAL2N12,0.9027158701413432,12
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.9027118509146596,1
ELETRO12_CEET12,FUNCEX12_MVMOV2N12,0.9027103572009062,-3
BM12_DINGFN12,ELETRO12_CEEOUT12,0.9026881299705072,5
FUNCEX12_MVMETBAS2N12,BPAG12_SERTRANSD12,0.9026781506733876,-2
FUNCEX12_MPVEST2N12,FUNCEX12_MVDIV2N12,0.9026761657892816,-1
FUNCEX12_MVMETBAS2N12,BPAG12_BCM12,0.9026717920221136,-2
FUNCEX12_MVMETBAS2N12,PAN12_MTV12,0.9026717920221136,-2
FUNCEX12_MPAL2N12,BPAG12_SERR12,0.9026503323776622,-7
FUNCEX12_MVMNM2N12,FUNCEX12_XPM12,0.9026458362905084,-6
FUNCEX12_MQMET2N12,FUNCEX12_MVMAQELET2N12,0.9026308115256856,-2
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9026303545266172,4
FUNCEX12_MVDIV2N12,FUNCEX12_MVTEXT2N12,0.9026295281738176,-3
FUNCEX12_MVPES2N12,IFS12_POULTRY12,0.9026261842681916,-3
FUNCEX12_XPS12,PAN12_MTV12,0.902620538914874,-1
FUNCEX12_XPS12,BPAG12_BCM12,0.902620538914874,-1
FUNCEX12_MQMNM2N12,FUNCEX12_MVMAQELET2N12,0.9026044246335676,-1
FUNCEX12_MPCAL2N12,FUNCEX12_MVDIV2N12,0.9026006403620334,2
ELETRO12_CEETIND12,IGP12_IPAA12,0.902597193534392,7
ANP12_CALCO12,ELETRO12_CEET12,0.9025947328590116,2
ABATE12_ABPESU12,ELETRO12_CEERES12,0.902576404627975,-10
FUNCEX12_MPAGP2N12,FUNCEX12_MVMAQINF2N12,0.9025740394549052,2
FUNCEX12_MDPT12,BPAG12_SERR12,0.9025663291899604,-1
ABATE12_ABQUSU12,FUNCEX12_XQFARM2N12,0.9025478168351072,10
FUNCEX12_MQDIV2N12,FUNCEX12_MVMOV2N12,0.9025427941734274,3
ELETRO12_CEERES12,FUNCEX12_MQPES2N12,0.9025326531910932,-9
FUNCEX12_XPM12,FUNCEX12_XVPLAS2N12,0.9025305085766844,-11
FUNCEX12_MDPT12,FUNCEX12_MVMAQEQU2N12,0.9025223350787211,-3
FUNCEX12_MPCAL2N12,FUNCEX12_XQFARM2N12,0.9025090009011868,-3
BM12_DINGFN12,BM12_DTGFN12,0.9024988854992274,9
ABATE12_ABQUSU12,IGP12_IPAA12,0.9024898605557828,10
FUNCEX12_MVVEIC2N12,FUNCEX12_XPS12,0.9024725283597812,-5
FUNCEX12_MQMAQEQU2N12,BPAG12_SERTRANSD12,0.9024537703536082,-1
FUNCEX12_XPT12,PAN12_MTV12,0.902449311470886,5
FUNCEX12_XPT12,BPAG12_BCM12,0.902449311470886,5
ELETRO12_CEEOUT12,IFS12_BEEFB12,0.9024307873350734,10
FUNCEX12_MPBEB2N12,FUNCEX12_MPQUIM2N12,0.90242577956207,4
FUNCEX12_MQMAQEQU2N12,FUNCEX12_MQMNM2N12,0.9024040692764176,1
FUNCEX12_MQMNM2N12,FUNCEX12_MVTEXT2N12,0.902400393093875,-3
FUNCEX12_MQMNM2N12,FUNCEX12_MVVEIC2N12,0.9023837193859916,-4
FUNCEX12_MQMET2N12,FUNCEX12_MVMOV2N12,0.902381970459312,-1
FUNCEX12_MVMET2N12,FUNCEX12_XPT12,0.9023772690457535,3
ELETRO12_CEET12,IFS12_BEEFB12,0.9023741608940338,3
FUNCEX12_MQPLAS2N12,FUNCEX12_MVQUIM2N12,0.9023734085580386,-1
FUNCEX12_MVDIV2N12,FUNCEX12_XVFARM2N12,0.9023685259389078,-10
FUNCEX12_MPAGP2N12,FUNCEX12_XPB12,0.9023521604660806,5
