CODE,DESCRICAO,GRANDE_TEMA,FONTE,MEDIDA
BPAG12_EMP12,Balanço de pagamentos - outros investimentos - empréstimos - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_EMPP12,Balanço de pagamentos - outros investimentos - empréstimos - passivos - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETCP12,Balanço de pagamentos - empréstimos e títulos de curto prazo negociados no mercado exterior - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPAED12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - amortizações - empréstimos diretos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPATPRI12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - amortizações - títulos priv.,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPA12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - amortizações,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPADE12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no mercado exterior - amortizações - demais empréstimos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPIED12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - ingressos - empréstimos diretos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLP12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPATPUB12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - amortizações - títulos públicos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPIDE12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - ingressos - demais empréstimos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPITPRI12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - ingressos - títulos privados,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPITPUB12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - ingressos - títulos públicos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAAV12,Balanço de pagamentos - investimento carteira - ativos - investimento ações - venda,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAA12,Balanço de pagamentos - investimento carteira - ativos - investimento ações - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAAA12,Balanço de pagamentos - investimento carteira - ativos - investimento ações - aquisição,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAF12,Balanço de pagamentos - investimento carteira - ativos - investimento fundos de investimento - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ETLPI12,Balanço de pagamentos - empréstimos e títulos de longo prazo negociados no  mercado exterior - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAD12,Balanço de pagamentos - investimento carteira - ativos - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAFA12,Balanço de pagamentos - investimento carteira - ativos - investimento fundos de investimento - aquisição,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAFV12,Balanço de pagamentos - investimento carteira - ativos - investimento fundos de investimento - venda,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICAR12,Balanço de pagamentos - investimento carteira - ativos - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICARFA12,Balanço de pagamentos - investimento carteira - ativos - títulos renda fixa - aquisição,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICARFV12,Balanço de pagamentos - investimento carteira - ativos - títulos renda fixa - venda,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICP12,Balanço de pagamentos - investimento carteira - passivos - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICARF12,Balanço de pagamentos - investimento carteira - ativos - títulos renda fixa - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICA12,Balanço de pagamentos - investimento carteira - ativos - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPAS12,Balanço de pagamentos - investimento carteira - passivos - investimento ações - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPF12,Balanço de pagamentos - investimento carteira - passivos - investimento fundos de investimento - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPFI12,Balanço de pagamentos - investimento carteira - passivos - investimento fundos de investimento - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPR12,Balanço de pagamentos - investimento carteira - passivos - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFDI12,Balanço de pagamentos - investimento carteira - passivos - títulos renda fixa negociados no mercado doméstico - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPD12,Balanço de pagamentos - investimento carteira - passivos - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPAI12,Balanço de pagamentos - investimento carteira - passivos - investimento ações - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPA12,Balanço de pagamentos - investimento carteira - passivos - investimento ações - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFDS12,Balanço de pagamentos - investimento carteira - passivos - títulos renda fixa negociados no mercado doméstico - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFIN12,Balanço de pagamentos - investimento carteira - passivos - títulos renda fixa negociados no mercado internacional - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFINI12,Balanço de pagamentos - investimento carteira - passivos - títulos renda fixa negociados no mercado internacional - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFINS12,Balanço de pagamentos - investimento carteira - passivos - títulos renda fixa negociados no mercado internacional - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFI12,Balanço de pagamentos - investimento carteira - passivos - títulos de renda fixa - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRF12,Balanço de pagamentos - investimento carteira - passivos - títulos de renda fixa - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFD12,Balanço de pagamentos - investimento carteira - passivos - títulos renda fixa negociados no mercado doméstico - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPFS12,Balanço de pagamentos - investimento carteira - passivos - investimento fundos de investimento - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDE12,Balanço de pagamentos - investimento direto exterior - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEI12,Balanço de pagamentos - investimento direto exterior - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEOI12,Balanço de pagamentos - investimento direto exterior - operações intercompanhia - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEOIA12,Balanço de pagamentos - investimento direto exterior - operações intercompanhia -  amortizações recebidas do exterior,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEPC12,Balanço de pagamentos - investimento direto exterior - participação capital - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEPCI12,Balanço de pagamentos - investimento direto exterior - participação capital - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEOIC12,Balanço de pagamentos - investimento direto exterior - operações intercompanhia - créditos concedidos ao exterior,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_ICPRFS12,Balanço de pagamentos - investimento carteira - passivos - títulos de renda fixa - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDES12,Balanço de pagamentos - investimento direto exterior - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDP12,Balanço de pagamentos - investimento direto país - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPOI12,Balanço de pagamentos - investimento direto país - operações intercompanhia - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPOIA12,Balanço de pagamentos - investimento direto país - operações intercompanhia - amortizações pagas ao exterior,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPPCI12,Balanço de pagamentos - investimento direto país - participação capital - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPOIC12,Balanço de pagamentos - investimento direto país - operações intercompanhia - créditos recebidos do exterior,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPI12,Balanço de pagamentos - investimento direto país - ingressos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDEPCS12,Balanço de pagamentos - investimento direto exterior - participação capital - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPPCS12,Balanço de pagamentos - investimento direto país - participação capital - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPS12,Balanço de pagamentos - investimento direto país - saídas,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_MD12,Balanço de pagamentos - outros investimentos - moeda e depósitos - saldo (passivos - ativos),Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_IDPPC12,Balanço de pagamentos - investimento direto país - participação capital - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_OIA12,Balanço de pagamentos - outros investimentos - ativos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_OI12,Balanço de pagamentos - outros investimentos - saldo (passivos - ativos),Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_MDP12,Balanço de pagamentos - outros investimentos - moeda e depósitos - passivos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_MDA12,Balanço de pagamentos - outros investimentos - moeda e depósitos - ativos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RP12,Balanço de pagamentos - renda primária - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPD12,Balanço de pagamentos - renda primária - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIC12,Balanço de pagamentos - renda primária - renda investimento carteira - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_OIP12,Balanço de pagamentos - outros investimentos - passivos,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICJUEXD12,Balanço de pagamentos - renda primária - renda investimento carteira - juros de títulos negociados no mercado exterior - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICLDD12,Balanço de pagamentos - renda primária - renda investimento carteira - lucros e dividendos - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICJUEX12,Balanço de pagamentos - renda primária - renda investimento carteira - juros de títulos negociados no mercado exterior - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICJUEXR12,Balanço de pagamentos - renda primária - renda investimento carteira - juros de títulos negociados no mercado exterior - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICD12,Balanço de pagamentos - renda primária - renda investimento carteira - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICLDR12,Balanço de pagamentos - renda primária - renda investimento carteira - lucros e dividendos - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPID12,Balanço de pagamentos - renda primária - renda investimento direto - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDJU12,Balanço de pagamentos - renda primária - renda investimento direto - juros de operações intercompanhia - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICJUDOM12,Balanço de pagamentos - renda primária - renda investimento carteira - juros de títulos negociados no mercado doméstico - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICR12,Balanço de pagamentos - renda primária - renda investimento carteira - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPICLD12,Balanço de pagamentos - renda primária - renda investimento carteira - lucros e dividendos - saldo,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDD12,Balanço de pagamentos - renda primária - renda investimento direto - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDJUD12,Balanço de pagamentos - renda primária - renda investimento direto - juros de operações intercompanhia - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDJUR12,Balanço de pagamentos - renda primária - renda investimento direto - juros de operações intercompanhia - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDLDD12,"Balanço de pagamentos - renda primária - renda investimento direto - lucros e dividendos, exceto reinvestidos - despesa",Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDLD12,"Balanço de pagamentos - renda primária - renda investimento direto - lucros e dividendos, exceto reinvestidos -saldo",Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPOID12,Balanço de pagamentos - renda primária - renda de outros investimentos (inclui juros) - despesa,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPOIR12,Balanço de pagamentos - renda primária - renda de outros investimentos (inclui juros) - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPRES12,Balanço de pagamentos - renda primária - renda de reservas - receita,Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
BPAG12_RPIDLDR12,"Balanço de pagamentos - renda primária - renda investimento direto - lucros e dividendos, exceto reinvestidos - receita",Macroeconômico,"Banco Central do Brasil, Balanço de Pagamentos (BPM6) (BCB / BP (BPM6))",US$
